text,label
Hayuklah jgn minggir kl ada totot2 wokwok2,1
"Lanjutkan, kompak jangan mengalah pada yang arogan.. 👍",1
Hidup Masyarakat ..,1
Setuju banget,1
"Semua rakyat sepakat, tolak : tot... tot... wuk... wuk....!!! Gak pejabat boleh nerobos rakyat. Semua haknya SAMA   !!! Ngeyellll, di massa aja  !!!",2
"ayo rakyat kita harus bersatu 
jgn mau di akal2in trus sama pejabat...",1
WOK TOT TOT TOT TOT kayak yang kerja aja(DPR)😂,1
"kerja gak pecus aja pngen banget buru""",1
Setuju,1
Kalo ada yg Tutut dan wik wuk lempar pake batu atau gak alat kecil yg bisa pecahin kaca teruntuk mobil Limosin dan pejabat,1
"Alhamdulillah rakyat sudah mulai sadar, berkat si bapa yang bicara blak blakan di depan Bung Aiman..",1
Wak wok wak wok aja....,1
Ambulance juga harus yg mobil nya agak transparan yg kelihatan ada pasien nya. Soal nya banyak ambulance yg di salah gunakan. Kadang tidak bawa pasien tp sok pura2 urgen. Kecuali ambulance  dari rumah sakit. Itu saya baru percaya,0
"Setuju, kalo takut terlambat ya berangkat dari kemaren dong jangan dadakan😂",1
Pake strobo tottot wukwuk wikwik🤓 Gak jelas kalian lah. Jangan² yg dikawal pun koruptor pula...,1
top markotop,1
"Saya setuju , karena sering tot2 atau wuk2 stlh lewat tdk ada yg dikawal . . .mungkin hanya mau cpt karena rasa pi2s  atau mau B A B dan salah menggunakan fungsi dari alat tsb .",0
"Setuju , seolah jalanan punya mereka , 
tat tat tot tot seenaknya , apa mereka tau ada yang sedang bawa orang sakit , ada yang bawa orang mau lahiran atau apapun itu . 
Saya sangat setuju untuk gerakan ini 🙏🙏🙏",1
Pejabat nya angkuh padahal mobil gratis BBM gratis pada belagu,1
Emang kya punya jalan nenek moyang nya klw lewat bikin bising,1
Ambulance kosong aja lagi gak urgen lagi gak bawa pasien Wak wik wuk aja biasa aja.sering ketemu dijalan.,0
"Maunya cepet sampai , 
Kalau mau cepet sampai , berangkat lebih awal jgn dadakan
Kasian masyarakat yg antri di jalan",1
Mantap lanjutkan jngan mau menyingkir jika pejabat minta lewat dengan arogan menggunakan strobo.,1
"Setuju.. Selain mbl Ambulance, Damkar, mbl Presiden tot tot wuk wuk di stop aja. Karena blm tentu yg dikawal dlm mbl yg pke sirine pjbt tsb. Mgkn aja hny klwrg dll yg memanfaatkan fasilitas tsb. Seperti kejadian mbl dinas Rafi Ahmad katanya dia ngaku lg rapat wkt fatwal tot tot wuk wuk nya di protes karena arogan",0
Pengalaman saya ...lagi macet  macet nya jalan kelembang .. ada mobil pol . Berisik tat tet tot.. trus saya ikutin . Tau nya antar Alphard  plat pribadi ke undangan .. . Ngesek Banget😮😮,1
Jadi pejabat jangan sok kuasa.,1
Di Malaysia yg boleh pake pengawalan cuma Raja,1
"mkny jadi polisi buat gaya2an, klw emg bener mengayomi rakyat ya jgn belagu2 lah",0
"Pejabat setiap momen apapun selalu aja isi menyombongkan diri, gubernur DKI ditanya tanggapan soal sirine eh jawabannya malah membanggakan diri seolah ga pernah pake sirine",1
"Pak gubernur tepat sekali, semua itu tergantung peraturan perundang2ngannya",1
"KEKUASAAN TERTINGGI ..DI TANGAN RAKYAT KATA UNDANG UNDANG 45
FAKTANYA
RAKYAT DI INJAK INJAK..
OMON OMON BRENGSEK.",1
"Setuju bngt,",1
truskan jangan takut,1
"Terlalu dimanjain sama tikus² sampe segalanya harus dikawal...😲
Emang nya cuma mereka aja yang punya kerjaan? 
Sepenting apa sih kerjaan mereka? 
Emang nya cuma mereka doang yang punya urusan?
Gak dikawal pun masyarakat juga gak mungkin nyakar kok, takut amat sih...😲😲😲😲",2
Itu namanya warga sudah muak dengan polisi kayaknya,0
Pramono siapa?,1
"sepakat. kalau masi ada tot tot wuk wuk, halangi saja",1
Damai Indonesiaku... jayalah Negeriku. hidup rukun itu indah aplagi dengan aparat yg mengerti Rakyat..!!!,1
"Ya lah, cukuplah kebiasaan norak, sok kuasa padahal digaji rakyat pake wak wak tot tot. Mu dateng pagi ya pergi lebih pagi lah. Kan lo dibayar...( To para pejabay Uganda ya...pejabay sini mah..bae..bae..)😅",1
Klw gk mau telat berangkat lebih awal gk usah manjaaa..  tat tot tat tot. Udah kyk urgent aja negara klw yg dikawal telat,1
"Teruslah bersuara para netizen, kalau bukan di era sekarang kapan lagi, sudah mendarah daging ke anehan Negera kita, kita lah yg bersuara untu merivisi ke anehan itu",1
Tidak hanya jakarta.tapi seluruh indonesia,1
Mantap setuju,1
Jangan kasih jalan buat sirine kecuali ambulance dan damkar saja.,0
Bsnyak disalahgunaksn tuh ssma simata sipit mobil2nya pakai strobo,0
1 minnggu g pernah dikawal atau 1 minggu ga pernah kerja pak😂,1
Setuju.... Berisik,1
Saya sutuju sekali. Stop tot2 wuk2.,0
Polisi yg ngomong  percoyo OPO ora..klo saya sih no...,0
Biasany pejabat  kemaruk,1
"SEMOGA KEHINAAN DAN KENISTAAN SENANTIASA MENAUNGI BANGSA KONOHA..TERUTAMA PEJABAT JOGET ,KORUP,DAN TOOOT TOOT WUUUK WUUUK😊❤",1
"Mobil mobil diesel yg besar2 bisa bisa gak laku perkara ini 
Krn mereka kebanyakan di jl dam dim dam dim dan toat toet dgn asapnya yg tebal",1
"Wok wok. Wuk wuk..
Awok awok awokkkk😂😂😂
Permisi...saya buru2 sakit perut.. toilett toilettt",1
Puncak Bogor sering banget,1
"Bner sangat menganggu sekali,dasar pejabat mau jln aja pengen dikawal pake tot tot wuk wuk ntar Luh klu mati dikawal pake keranda ke akherat😁😁",1
1 lgi yg boleh pake sirine yaitu polisi lagi ngejar pejahat.bukan ngawal pejabat,0
Ganti bunyinya pler pler😅,1
Pernah lagi  naik sepeda motor  pas mau lewat sebuah mesjid bunyi sirine saya kira sirine waktu shalat dari mesjid. Tahu tahu suara tot tot  dibelakang sepeda motor mengagetkan ditambah salipan dua patwal yg sngat tipis menabah kekagetan saya sehingga mehilangkan keseimban saya terjungkal keparit . Sedangkan iring iringan tak perduli lewat begitu saja,1
Kalau ada yg masih pakai di-block ramai2 dijalan,1
"Tapi di beberapa daerah masih ada, contohnya saya di Samarinda.",1
Perilaku menjijikkan tot tot sirene pejabat mantan  gembel -dendam kemiskinannya ngkali yaa.,1
Itu semua karena pemakaian yang berlebihan.,1
Buktikan...jangan omon omon ajah...d jalan suka ada iringan moge tuh..coba liat gimana tuh msih ada kah pengawalan2 nya itu trus pke tetot tetot masyarakat d desa2 sudah muak d bising dengar iring2 an moge itu..jangan sampai masyarakat bertindak sendiri,1
Belum lagi lawan arus cuman ngawal pejabat 1 mobil. Belum lagi noh ngawal konfoi Herley Davidson. Aparat penegak hukum bisa belajar. Biar orang kaya ikutan pakai tentot tott tott wuk. Saya bila lewat pantura demak sering suruh minggir,1
"Gk perlu disanksi, karena gk bakalan kapok. Yg pake strobo itu orang kaya. Tinggal kasih uang kepolisi sudah beres. Biarkan pengguna jalan yg menghakimi, itu lebih bagus dan membuat efek jera",0
Viralkan,1
Cocok bolo...👍👍👍,1
"polosi itu babu pamerintah ,tapi kelakuan melebihi preman",1
"Lah iya, setuju bett",1
STOP kasih lewat mobil pakai strobo dan sirene...😂,0
tot tot wuk wuk . ternyata rombongan harley 🗿,1
Satu lagi dari mayora... Kenalpot racing atau brong harus di tindak. Bila perlu potong di tempat .,1
"Mulai sekarang semua kelakuan pejabat harus di awasi...
Agar tidak seenaknya 😂😂😂😂",1
Mantap warga Indonesia🇮🇩 semakin berani bersikap tegas dan tidak lagi mentoleransi arogansi pejabat atau aparat yg seenak udelnya pakai SIRINE / KLAKSON TAT TOT TAT TOT... untuk mengintimidasi masyarakat di jalanan... 🙏,1
Setuju!!!,1
"Dia emang gak pernah pake wak wok wak wok,,tapi pengawal nya yang pake 😂",1
Setuju,1
Setuju sekali...,1
"Setujuuu stop wok2 tot tot,,, berisik sombong, ayak dia yang punya jalan",0
Setuju jgn yg bukan pejabat pun ikut bagus  Itu sadar diri kita Semua sama hak,2
Setuju.......,1
Yang harus di kawal itu warga yg di tandu puluhan kilo untuk sekedar menyelamatkan nyawa. Bumil yg harus di gotong menyebrang sungai dan jalanan rusak serusak otak pemdanya gak peka sama kesengsaraan jelata di daerahnya. Mereka yg di pelosok tertinggal harus di berikan strobo dengan volume ribuan horeg biar denger sampek jakpus.,1
Betul 👍,1
Kalau macet turun jalan kaki demi rasa tanggung jawab,1
STOP TOT TOT WUK WUK  !!! SUDAH TAU MACET MINTA FASILITAS JALAN PEJABAT LEWAT DI JLN BIKIN SUSAH RAKYAT DI KANTOR KORUPSI UANG RAKYAT DIMANAPUN BIKIN SUSAH SAJA ☝☝☝,0
Setop tot tot wuk wuk ingat pajak kami ada di kendaraan tot tot wuk wuk,1
Emang pengendara di Indonesia ini tertib dan punya kesadaran seperti pengendara di Jerman? Aneh,1
NGAPAIN JUGA TAT TOT TAT TOT. KAYA KERJANYA BENERAN AJA. EE MAAP,1
Jangan cuma omongan aja buktikan polisi bisa,0
"Ujung²nye ngamuk di jalan , kemudian memasukan ke penjara dgn alesan kesengajaan,itulah baju coklat KLO ngomong suka bner",1
Di tag itu mentri2 dll,1
PENHALIHAN ISU MONOPOLI PERTAMINA,1
"Viral duru baru sadar ya, gila gila. Berarti selama ini mereka bener² gk peka dan gk denger keluhan masyarakat ya😢.",1
"Apa bedanya sirine patwal sama kenalpot BRONG, TIDAK ADA BEDANYA. Kalau kenalpot BRONG di larang, sirini harus di larang!",1
"Rakyat setuju bila yang pakai Strobo
Hanya Ambulance. Damkar. Presiden.
Wakil Presiden juga tdk boleh.. Wakil presiden masih anak kecil jadi dilarang pakai Strobo..pakai dot saja biar cepat besar.. Rakyat sudah hidup susah dibikin susah lagi adanya bunyi Strobo mobil pejabat yg tdk tahu malu tdk punya Adab dan etika kalau lagi nikmati sama2 emang Ente Siape.. Lho kan di gaji dgn uang Rakyat .. ya Lho Layani Rakyat dgn baik jangan Arogan..",0
Pejabat itu pembantu rakyat alias jongos ...😂😂😂,1
"ayolah...rakyat punya kekuatan yg berdaulat..tak dimiliki penguasa pejabat aparat,,,untuk apa terlibat perseteruan dgn rakyat?? 
ujung2nya viral, mediasi, minta maaf,,,..
TULI klean? SOMBONG klean?
jika sipil yg salah...dipenjara bonyok dikeroyok",0
Rakyat memantau pelayan masyarakat arogan dan kerja ga becus,1
"Sirine ada UU NY yg knalpot hrs di saou bersih di bumi Jawa ini, bikin resah telinga masarakat",1
Kalau petugasnya harus disamakan dengan rakyatnya.. ya mending makan gaji buta aja.. gak usah ngawal2 yang penting. Enak kan ?,2
"Sirine dan Strobo TDK jadi malah karna tugas, yg su kritik keras itu knalpot mobil motor yg di blong, sangat meresahkan masarakat, tlg kkuarkan aturan knalpot , biar para brengsek2 katrok Indonesia TDK seenaknya bikin bising di jalanan menyakiti telinga masarakat, camkan itu",0
"Contoh tuu pejabat luar negeri pejabat naik kendaraan umum ngga maluu mereka ngga merasa di pentingkan, pejabat negeri konoha pejabatnya pada korupsi dan membuat rakyat susah juga merasa di pentingkan sekali weleh weleh",1
Justru pejabat harus hormat terhadap bos nya ialah rakyat . Jgn merasa dikawal lalu ingin terhindar darimacet,1
Penjabat tidak butuh polisi untuk pakai mobil,0
Kn mas pram pke helikopter 😂,1
"Jangan ad yg minggir jika ada sirine kecuali AMBULANCE - PEMADAM - PRESIDEN 
selain itu cuekin aja",0
We wok de Tok tok,1
Pejabat sok sibuk 😂,1
"Lagian ngapain di kawal.hny buang2 duit,un bayar biaya kawalan.toh kerja mereka juga gak berfaedah.😢",1
Club harley pasti pake kalo turing. Buktikan saja.,1
PEJABAT TERAROGAN DIDUNIA.TAPI KERJANYA NOL!,1
Dengerin masyarakat kalau ga mau kyk Nepal! 🖕,1
Uang rakyat dipake meresahkan rakyat.. Klo mau cepat bikin jalan yg gede,0
Bukannya biang kerok strobo itu POLRI…. Layanan PATWAL kan dari POLRI…. Sebagian besar strobo di jalanan juga milik POLRI…. Yang pertama di himbau STOP STROBO ya POLRI…. Pengganggu JALAN RAYA,0
"Nah poin ke 7 itu yang sering di salah gunakan , benar gak ? 😂😂😂",0
"Bukan hanya TOTOTWOKWOK, harus ada GERAKAN TIDAK BELI MOBIL DINAS MEWAH. Masa iya TNI , POLRI dll mobilnya LEXUS, ALPHARD dan kendaraan MAHAL lainnya. APA URGENSINYA mobil DINAS MEWAH? Jadi TENTARA jangan MANJAAAAA !!!",1
Lswaann viralkaan  yuk kompak rakyat,1
jangan minggir,1
"SEKALIAN KLAKSON BUS BUS YANG SERING MENGAGETTKAN DGN ALUNAN MUSIK BENG BENG WAONG WAONG
TERUTAMA BUS PARIWISATA KALO MASUK AREA KOTA BERISIK BANGET KADANG NGAGETIN PENGENDARA DAN PENGGUNA JALAN",1
"SEKALIAN KLAKSON BUS BUS YANG SERING MENGAGETTKAN DGN ALUNAN MUSIK BENG BENG WAONG WAONG
TERUTAMA BUS PARIWISATA KALO MASUK AREA KOTA BERISIK BANGET KADANG NGAGETIN PENGENDARA DAN PENGGUNA JALAN",1
"Klu para karyawan² RAKYAT itu kerja nya benar, Amanah, adil,, ga apa²lah bunyikan saja sirinenya saat Jalan.. Lah ini kan bisa nya habisin uang RAKYAT / NEGARA kelakuannya bejad kebanyakan.. Karyawan² itu hampir ga punya Otak dan ga punya Tuhan",1
Suara anjg tetangga ku gtu wuk wuk.,1
Pantesan skrng dijalan jarang dnger suara creepy it.. Udh sadar rupnya .,1
Habis ini bubarkan segala ormas biar sipil rata,1
Pejabat mau kena hukum rimba jalanan?,1
🤭Jalan juga yang bikin para koruptor?..... 😝bapak sama anak sama gobloknya,1
"Tot tot, wuk wuk itu dipakai di seluruh negara untuk kendaraan darurat",1
"Baguslah. Lagi macet padet stuck nggak bisa jalan, orang disuruh minggir. Mo minggir ke mana pak? Kiri kanan mobil semua. Kalo nggak mo kena macet, bapak terbang aja",1
"Kalau mobil presiden dan wakil presiden
mobil tamu negara mobil damkar
 mobil ambulance mobil PMI gak pa2 sih dan emang harus pake strobo dan sirine !!!!!

Kalau mobil2 selain yg di atas udah gak usah !!! sokkk jagoan arogan malahan 
Merasa diri  maha raja di raja kelakuan pecundang",0
"pembawa acaranya sangat menjiwai, pas bilang ""tot tot wuk wuk""",1
Lempar batu kalo da tot tot wuk wuk terkecuali untuk kendaraan darurat,1
Capek kena macet berangkat pulang kerja buat bayar pajak malah di tat tot wok,1
mantap,1
Suara samvah penuh makan pajak rakyat 🤣,1
Lebih berisik knalpot RACING,1
Setuju,1
Ya kalau ambulan dan damkar oke karena darurat untuk menyelamatkan nyawa manusia tapi kalau pejabat setop gak usah diberi jalan,1
"Ada ayat terakhir (nomor 7) dari suatu pasal tersebut yang menyatakan boleh ada Convoi yang diijinkan Polisi. Tetapi ayat tersebut ternyata jadi celah bagi polisi bertindak tamak. Mobil mewah dikawal polisi. Polisi berlindung dengan ayat tersebut. Moge dikawal polisi. Lagi-lagi dengan ayat tersebut. 
Sekarang rakyat sudah jengah dengan perilaku arogan di jalan raya. Saat macet, dengan seenaknya menerobos lawan arah, atau bahkan lampu merah.",0
Segera hentikan🥹🥹🥹,1
Boleh aja sebenernya cuma yg bikin kesel udah tau macet masih aja dot dot dot dot 😅,1
Stop superioritas pejabat. Kita semua sama. Sama2 rakyat Indonesia.,0
"Saatnya mereka sekarang menggunakan transportasi massal agar mengerti kondisi persoalan yg ada, hingga nanti memberikan solusi yg tepat & terbaik bagi bangsa ini🙏",1
Tot tot wuk wuk ini ternyata meresahkan..berart sudah puluhan tahun kita diresahkan oleh suara tot tot wuk wuk ini..semoga dosa dosa yg membunyikan tot tot selama ini tidak diampuni tuhan.,0
"Polisi yg  ngawal moge/mobil mewah JANGAN dikasih jalan.
Beri jalan HANYA untuk ambulan+damkar",0
Sound Horeg lebih meresahkan daripada ini.,0
Emang kont,1
Emang berisik lah...harusnya dengerin ke telinga pejabat²,0
Dari dulu saya eneg ngeliat arogansi org2 sok penting itu. kitanya sih kalo ada pejabat ngebungkuk badan2 merendahkan diri sendiri,1
Sound of arrogant driver 😅,1
"Maksud gua tuh gini ya, emang sepenting apa sih mereka ini bagi negara dan bagi rakyat? Kalo negara bisa maju dan rakyat bisa sejahtera karena kita prioritaskan, pastinya kita gak akan mempermasalahkan. Masalahnya, jangankan bikin negara maju dan rakyat sejahtera, mereka nyusahin negara dan rakyat terus tiap hari. Ada mereka, gak ada mereka, negara gak rugi, tapi rakyat tetep susah. Sampah masyarakat banget sih para pejabat ini.",0
Apa makna dari sirine ini heboh kan...??biar rada keliatan kerja pejabatnya??entah la,1
Berlindung dibalik pasal karet. Atas diskresi polisi.,0
Namanya sudah aturan,1
DIATURAN SUDAH JELAS... SELAIN YG 7 TERSEBUT DILARANG PAKAI TOT TOT WUK WUK...,1
"Jarah aja lagi , asal kompak hancur cepaat itu para tikus kantor",1
"pusing dengernya.. apalagi pas macet.. bikin tambah stress.. 

pejabat please lah udah ngga bisa kerja malah nambah penderitaan rakyat.",1
Gue paling benci dengan suara ini...totot wuk wuk,1
"Ya,sy setuju di daerah ancol aja sipil aja menggunakan pengawal yg bukan aparat pakai tok tok waw waw",1
Pejabat pejabat sombong..,1
"Bikin malu itu tot tit wuk wuk, klo berita ini smpe kedenger internasional bner2 bikin malu!!! Pejabat sekarang gak ada otak",1
"TOLONG PEMERINTAH mengecek para pengguna PLAT DEWA/ANTI TILANG/TOT TOT WUK WUK, krn skr bnyk skli yg menggunakan PLAT DEWA/TOT TOT/WUK WUK justru ORG2 SIPIL jg..krn sdh bnyk di PERJUAL BELIKAN...saya sering melihat di jln2 yg menggunakan PLAT DEWA, TOT TOT WUK WUK, ehh ternyta org SIPIL !!",1
ORG2 SIPIL KELAS ATAS SERING PKAI PLAT DEWA/ANTI TILANG/TOT TOT WUK WUK..bnyk skli skr di jln2 dan mrk sering jdi AROGAN,1
asu,1
"intinya jadi pejabat gausah 𝘽𝙀𝙇𝘼𝙂𝙐  , 𝚊𝚙𝚊𝚕𝚊𝚐𝚒 𝚓𝚊𝚍𝚒 𝚊𝚗𝚊𝚔 𝙋𝙀𝙅𝘼𝘽𝘼𝙏, 𝚐𝚊𝚞𝚜𝚊𝚑 𝚋𝚊𝚗𝚢𝚊𝚔 𝙏𝙄𝙉𝙂𝙆𝘼𝙃 😂",1
"Lebih parah di daerah, di Manado dan Tomohon itu hal biasa, mobil tot tot seenaknya meyalip kendaraan umum di Tikungan TAJAM di jalur manado tomohon, mereka bangga sudah bikin susah masyarakan umum.",1
Saya sering suruh minggir ngawal patwal di pantura demak. Cuman ngawal mobil 1 at 2 aja. Pantura terkenal macet dn rob,1
BLENTONGI SAJA NIAR HANCUR MOBILNYA,1
"Lampu nya juga terlalu terang, sangat menyilaukan.",1
"Jalan milik kita bersama bukan milik pejabat , bukan buat gaya2an pejabat .",1
"ayolah...rakyat punya kekuatan yg berdaulat..tak dimiliki penguasa pejabat aparat,,,untuk apa terlibat perseteruan dgn rakyat?? 
ujung2nya viral, mediasi, minta maaf,,,..
TULI klean? SOMBONG klean?
jika sipil yg salah...dipenjara bonyok dikeroyok",0
"Damkar dan Ambulance aja yang penting untuk dikasih jalan, yang lain nya gak penting, apalagi mobil Jenazah, wong orang nya udah mati, emang mau kemana terburu buru?? 😂",0
"Stop .. stop .. Strobo dan alarm secara PERMANEN  Pak Kakorlantas...sesuai aturannya...
Polantas tidak melayani pengawalan oknum kepentingan pribadi dgn Strobo dan alrm...
Jangan lagi krn rakyat akan viralkan di sosmed..
Tksh pak polantas 🙏🙏",0
Cuma bikin bising kuping di kala macet jalan aja,1
Sering sampai bosan... Masak pejabat kelas kadis saja pakai patwal.. Atau bahkan yang gak layak,1
"Gw heran, kenapa orang yang biasanya ada di belakang pejabat yang sedang berbicara di depan publik, itu suka ngangguk ngamggukin kepala, maksudnya buat apa sih, kalau ada yang bisa jelasin ya mohon bantuannya, soalnya dari yang sering saya lihat perbuatan seperti itu tidak ada manfaatnya sama sekali bagi dirinya",1
Lebih tegas Pram,1
Klau ada begitu bikin kaget di obong AE kesuwen😮,1
Bising jalok di obong kui😮,1
